x, y, z
0.03781223, -0.0736649, 0.181954
0.1190126, -0.1677408, 0.1458897
0.07770967, -0.1596577, 0.2052986
0.08413315, -0.1350999, 0.1132571
0.2218308, -0.03217387, -0.1351338
0.1421351, -0.08466792, -0.09506938
0.08303142, -0.06367326, -0.1677279
0.05400109, -0.0199101, -0.1747394
0.1615062, -0.000264883, -0.1818482
0.1133602, -0.02238727, -0.1823189
0.105731, -0.05576825, -0.1205009
0.0921731, -0.1259048, -0.02975094
0.174463, -0.0902791, -0.009984851
0.052845, -0.1041112, -0.05780099
0.07087636, -0.01605105, -0.1244218
0.1280878, -0.007810354, -0.1179843
0.04098988, -0.05628347, -0.03830086
0.1391439, -0.05036712, -0.02242631
0.175667, -0.002257586, -0.08550082
0.09144521, -0.073457, -0.02220556
0.001961231, -0.09065104, -0.0484947
0.1786222, -0.05066514, -0.05776849
0.1298866, -0.03761673, -0.07398629
0.1891947, -0.1105075, -0.05670206
0.1350172, -0.09840894, -0.04440522
0.1778572, -0.04880714, -0.1107157
0.2273993, -0.04696679, -0.08455607
0.08255053, -0.06309152, -0.07341038
0.1519961, -0.0362711, 0.08651808
0.1937401, -0.003748417, 0.08396807
0.1018414, -0.07153511, 0.03028193
0.03655577, -0.09213209, 0.04124986
0.05940652, -0.04673266, 0.01046941
0.1019216, -0.0180757, -0.002930373
0.1902819, -0.03980947, -0.007198691
0.1770039, -0.02412033, 0.1316377
0.1489875, -0.04736328, 0.02955532
0.1039283, -0.03136659, 0.06477074
0.07804179, -0.1178849, 0.0206811
0.08146667, -0.06286955, 0.1009856
0.09135675, -0.1049223, 0.07030286
0.1404092, -0.08492756, 0.06907803
0.2007182, -0.05496144, 0.09564796
0.1032152, -0.02630854, 0.132577
0.1286957, -0.1111951, 0.006628677
0.1784639, -0.1196494, 0.03394397
0.08427763, -0.04827046, 0.1798264
0.131846, -0.02464294, 0.1771284
0.1807213, -0.001685619, 0.1809551
0.05010033, -0.04442358, 0.1395106
0.1758175, -0.05414653, 0.1752925
0.1301, -0.0703876, 0.1206482
0.153295, -0.001876116, -0.006407693
0.001865864, -0.02831507, -0.06283185
0.09758377, -0.001230955, -0.0529902
0.04184246, -0.006295681, -0.02073626
0.2310758, -2.88108, -0.1712435
0.2845039, -2.921937, -0.1970421
0.1570213, -2.916378, -0.223534
0.2321579, -2.921734, -0.2051876
0.1992853, -2.884442, -0.2235073
0.258486, -2.879558, -0.2235071
0.3407254, -2.856049, -0.2154025
0.1807618, -2.922539, -0.1259674
0.3577545, -2.873682, -0.1684418
0.3054221, -2.881742, -0.1696821
0.1850967, -2.919904, -0.1787225
0.2329097, -2.92648, -0.1439906
0.2329252, -2.926484, -0.03801164
0.1786449, -2.921069, -0.06963691
0.3175614, -2.873683, -0.1187472
0.2624524, -2.882646, -0.08879583
0.2156713, -2.88359, -0.06391615
0.181623, -2.926555, 0.009771794
0.2839983, -2.916577, -0.133953
0.2322929, -2.926139, -0.09099677
0.2589123, -2.875454, -0.02806377
0.2100608, -2.887011, -0.01107848
0.3160579, -2.874097, -0.06353557
0.2840638, -2.914962, -0.05279732
0.354897, -2.870984, 0.04936397
0.2947409, -2.8763, 0.09194669
0.2054622, -2.883916, 0.09617454
0.3131261, -2.876398, -0.01066758
0.3028376, -2.866853, 0.04043372
0.2513587, -2.878632, 0.04468471
0.2843626, -2.917192, 0.05989382
0.2334106, -2.922706, 0.07337783
0.1811123, -2.928155, 0.1179389
0.1812758, -2.928078, 0.06496131
0.233366, -2.922688, 0.02040739
0.2842629, -2.917235, 0.006809995
0.1812558, -2.928108, 0.1709149
0.2281039, -2.91642, 0.1490774
0.2843983, -2.920652, 0.1190448
0.190748, -2.876776, 0.1800601
0.2763398, -2.916791, 0.1712715
0.3609953, -2.903846, 0.1237057
0.1566012, -2.876318, 0.2235124
0.2716918, -2.868366, 0.2235251
0.3346562, -2.903204, 0.2235148
0.2843335, -2.919781, 0.223553
0.231472, -2.923577, 0.2235016
0.1762998, -2.925489, 0.2235523
0.1551917, -2.874988, -0.1326129
0.1931598, -2.812553, -0.1869036
0.1556551, -2.787639, -0.1589828
0.2254975, -2.788487, -0.1525305
0.2961431, -2.761316, -0.2235334
0.2857871, -2.796956, -0.1650784
0.2150748, -2.781097, -0.2234822
0.1815078, -2.86331, -0.1770965
0.1681647, -2.841544, -0.2235229
0.2227106, -2.836926, -0.2235102
0.2909155, -2.843099, -0.2028428
0.2633286, -2.802909, -0.223522
0.3245115, -2.832978, -0.1616672
0.2677443, -2.862832, -0.1376456
0.2465825, -2.830702, -0.1766114
0.1944435, -2.837399, -0.1327187
0.1622517, -2.784907, -0.2235147
0.3233716, -2.806699, -0.2235155
0.2267911, -2.773075, -0.1018631
0.1663277, -2.781864, -0.1074077
0.3300989, -2.802448, -0.1187283
0.2432027, -2.82164, -0.1151841
0.20028, -2.815615, -0.0847649
0.2753437, -2.825518, -0.02138193
0.1623254, -2.768219, -0.05635342
0.2105949, -2.773185, 0.008484408
0.3116953, -2.795563, -0.06952113
0.2275236, -2.835891, -0.04409324
0.1794291, -2.847526, 0.006569296
0.2806065, -2.784126, -0.1139177
0.2589819, -2.800954, -0.0685534
0.2889664, -2.837014, -0.09338704
0.2566829, -2.77608, -0.01748118
0.2158086, -2.883597, -0.1179604
0.1763339, -2.849993, -0.05240683
0.1880162, -2.804625, -0.02767859
0.2098999, -2.81591, 0.1028784
0.1722755, -2.849539, 0.1190305
0.2511764, -2.877092, 0.1220995
0.235214, -2.844334, 0.007654265
0.251905, -2.841692, 0.08267897
0.2140636, -2.779868, 0.06210496
0.261924, -2.762063, 0.07621783
0.2159917, -2.764186, 0.1126813
0.3129528, -2.820063, 0.01770316
0.1438849, -2.810412, 0.09740491
0.2922881, -2.765468, 0.03294122
0.1694648, -2.801945, 0.03478375
0.1985593, -2.8828, 0.04356684
0.2901874, -2.809912, 0.06445193
0.2096446, -2.831735, 0.05230564
0.3438864, -2.777453, 0.03387974
0.2514892, -2.799133, 0.02993834
0.3034768, -2.828192, 0.1123593
0.2917454, -2.806379, 0.2235046
0.2155898, -2.793684, 0.2235356
0.2442811, -2.875172, 0.1781447
0.1682539, -2.782233, 0.1935108
0.3219588, -2.851821, 0.2212003
0.2187948, -2.865198, 0.2235131
0.1087403, -2.85489, 0.2160429
0.1442363, -2.85085, 0.1769463
0.2590456, -2.799347, 0.1137308
0.3004222, -2.877465, 0.1451753
0.2154179, -2.841813, 0.1487889
0.2680302, -2.835962, 0.1509402
0.157475, -2.808141, 0.1485773
0.3473358, -2.854038, 0.1526289
0.1805902, -2.83106, 0.2100036
0.2490718, -2.826933, 0.199547
0.3512266, -2.807729, 0.2235151
0.312058, -2.823372, 0.1776023
0.3063045, -2.651547, -0.2235261
0.2742765, -2.697368, -0.2051812
0.1400998, -2.635198, -0.1995597
0.1942234, -2.641505, -0.1743575
0.1888216, -2.640413, -0.1216829
0.2117238, -2.691403, -0.1711034
0.195343, -2.605777, -0.2235152
0.1853566, -2.73724, -0.223518
0.2478981, -2.739521, -0.2235158
0.2370858, -2.650122, -0.204257
0.3209505, -2.714508, -0.2235295
0.1820266, -2.657017, -0.2235213
0.2697899, -2.613177, -0.2235148
0.1487622, -2.65724, -0.1521529
0.1491704, -2.698547, -0.2234448
0.2182038, -2.695689, -0.2235222
0.1677365, -2.595734, -0.1775089
0.2220678, -2.596629, -0.1786923
0.1666973, -2.718557, -0.1775868
0.2854891, -2.740252, -0.1761275
0.2157769, -2.681308, -0.1015033
0.2326035, -2.740061, -0.1727971
0.1904869, -2.75006, -0.1422327
0.2370124, -2.725227, -0.1221205
0.2327487, -2.733539, -0.06712592
0.1954958, -2.697764, -0.05540591
0.1633627, -2.687537, -0.09700981
0.1874394, -2.647235, -0.0691589
0.1857758, -2.735222, -0.0915776
0.2417724, -2.658977, -0.1419102
0.2373598, -2.728915, -0.00297308
0.1344986, -2.706086, -0.1373965
0.2907412, -2.732646, -0.1064936
0.1296272, -2.647206, -0.1033549
0.2438862, -2.641702, -0.08035442
0.1787915, -2.628939, -0.02019377
0.1577094, -2.677342, -0.02441037
0.1450338, -2.710546, 0.01485571
0.1171, -2.657852, -0.05230002
0.1340184, -2.607921, -0.03918788
0.2162638, -2.666331, -0.01817189
0.1970856, -2.700899, 0.01706636
0.2684717, -2.706071, -0.03927825
0.1960356, -2.586286, -0.1337165
0.1851776, -2.736718, -0.02037659
0.1585782, -2.603003, -0.09952682
0.1464155, -2.717682, -0.05685648
0.209481, -2.601661, -0.08482708
0.1564341, -2.674559, 0.05203228
0.1791308, -2.586691, 0.01174766
0.1452203, -2.594955, 0.05156413
0.1315897, -2.625712, 0.01065384
0.1855228, -2.633067, 0.03655834
0.2290132, -2.617904, -0.03540829
0.2824962, -2.737675, 0.1287137
0.1096182, -2.727265, 0.1119112
0.1540229, -2.706117, 0.1357188
0.2454596, -2.716372, 0.09736678
0.1696386, -2.765321, 0.08701465
0.2418802, -2.663657, 0.1011551
0.1774044, -2.745064, 0.03869109
0.227056, -2.730059, 0.04959682
0.2086139, -2.67399, 0.06123084
0.2177873, -2.72034, 0.1423843
0.2614825, -2.694986, 0.02980642
0.1935451, -2.674659, 0.1197816
0.1871672, -2.715341, 0.086456
0.1288931, -2.680256, 0.09693435
0.1384811, -2.722848, 0.06692848
0.170651, -2.638661, 0.08833639
0.1192691, -2.639098, 0.06503916
0.0830338, -2.637209, 0.1036369
0.258554, -2.786321, 0.1668663
0.2192876, -2.636555, 0.1461189
0.2065225, -2.790353, 0.1577744
0.1522739, -2.712425, 0.2162766
0.1537457, -2.607727, 0.2235022
0.1055279, -2.629249, 0.2153076
0.3201196, -2.76106, 0.2235274
0.1790731, -2.632805, 0.1804248
0.208683, -2.641378, 0.2235272
0.2042842, -2.588611, 0.2235113
0.1246164, -2.733882, 0.175687
0.232609, -2.731176, 0.1920983
0.1776228, -2.73379, 0.1742169
0.194473, -2.682831, 0.1721297
0.1592348, -2.660414, 0.2235037
0.2596369, -2.764219, 0.2235025
0.2744391, -2.713335, 0.2235132
0.1368814, -2.679183, 0.1779896
0.1492865, -2.650144, 0.1354601
0.2013512, -2.693802, 0.2235129
0.1005039, -2.647545, 0.1559907
0.09457922, -2.59794, 0.1383789
0.1321111, -2.609079, 0.174136
0.1925981, -2.746009, 0.2235301
0.1460156, -2.456994, -0.2235272
0.1485631, -2.474335, -0.1676089
0.2045877, -2.45658, -0.1242386
0.1008265, -2.493009, -0.1532976
0.1375117, -2.525876, -0.1728543
0.2370238, -2.469722, -0.2235108
0.1188664, -2.575279, -0.1770871
0.2362804, -2.572142, -0.2235043
0.1821389, -2.554508, -0.2235118
0.294096, -2.566113, -0.2235135
0.09781313, -2.546781, -0.1346526
0.1850047, -2.502654, -0.141591
0.1943948, -2.464853, -0.1924264
0.1862941, -2.546499, -0.1713037
0.2366993, -2.551196, -0.1556829
0.2230444, -2.520843, -0.2235584
0.1734271, -2.502285, -0.2235149
0.1222115, -2.515883, -0.2235039
0.09785223, -2.562516, -0.08212712
0.06142473, -2.537607, -0.041787
0.19876, -2.478645, -0.04615116
0.1668808, -2.463405, -0.08765829
0.1253314, -2.484632, -0.005634353
0.07468843, -2.488635, -0.02069829
0.1679502, -2.512744, -0.01975358
0.1374347, -2.513969, -0.1212174
0.152895, -2.511526, -0.07054287
0.1185167, -2.473546, -0.05699596
0.151998, -2.436373, -0.1307216
0.1478243, -2.564305, -0.1340908
0.1480463, -2.563997, -0.06528693
0.08819461, -2.57571, -0.01651008
0.1125624, -2.524122, -0.03857511
0.1863165, -2.54808, -0.09830412
0.1392941, -2.56211, -0.01307487
0.1910489, -2.581191, -0.03957283
0.1189296, -2.497824, 0.1078697
0.1718001, -2.494933, 0.109457
0.04869437, -2.517003, 0.1192376
0.18206, -2.584349, 0.08809641
0.1454203, -2.598679, 0.1235577
0.05582595, -2.563639, 0.09509012
0.102843, -2.547933, 0.1138191
0.1484835, -2.537825, 0.08885485
0.1042695, -2.592387, 0.08506319
0.09311104, -2.546124, 0.06175792
0.2039063, -2.540039, 0.007969022
0.09485245, -2.52326, 0.0139921
0.1210618, -2.501596, 0.05505721
0.1462607, -2.544247, 0.03630835
0.1751535, -2.500091, 0.03160083
0.1033599, -2.451782, 0.05175984
0.1509066, -2.45309, 0.02839105
0.2084723, -2.465751, 0.008861318
0.1696355, -2.572784, 0.1832586
0.02672029, -2.458166, 0.122234
0.1447697, -2.441896, 0.2235162
0.04296184, -2.517748, 0.1809119
0.100033, -2.514282, 0.15466
0.0918355, -2.443862, 0.2235059
0.1700332, -2.488448, 0.2235313
0.06637621, -2.555099, 0.1515634
0.1119015, -2.560262, 0.1781774
0.1527021, -2.521799, 0.1861894
0.09499216, -2.526107, 0.2235178
0.1419721, -2.481934, 0.1528674
0.1194594, -2.484001, 0.2026917
0.1484797, -2.548655, 0.1407245
0.2220573, -2.56656, 0.1785844
0.0783658, -2.466902, 0.1643409
0.1886187, -2.538033, 0.2235221
0.1390927, -2.556822, 0.223523
0.1450348, -2.311088, -0.2235185
0.1413531, -2.363918, -0.2235178
0.07446313, -2.282996, -0.2235467
0.03762293, -2.363261, -0.1772941
0.1233087, -2.262933, -0.2197989
0.1916955, -2.347461, -0.2235196
0.1186075, -2.411709, -0.2220932
0.1668391, -2.341498, -0.1601071
0.1445897, -2.389117, -0.1535031
0.1656713, -2.420366, -0.1907215
0.09301496, -2.318129, -0.1479459
0.07334232, -2.36894, -0.1343356
0.06860471, -2.449625, -0.1636669
0.1177888, -2.431358, -0.1708757
0.1515996, -2.292782, -0.1742444
0.09574008, -2.331523, -0.2235225
0.07895088, -2.396343, -0.179353
0.1128948, -2.355653, -0.1795982
0.1358712, -2.399652, -0.08811331
0.09442043, -2.429588, -0.07417184
0.0583694, -2.439164, -0.03652899
0.08230138, -2.328631, -0.09714977
0.03728485, -2.330995, -0.1260579
0.1528227, -2.434926, -0.04524653
0.1222129, -2.35756, -0.1172776
0.1119533, -2.464329, -0.1101463
0.09349108, -2.417232, -0.1259448
0.06843138, -2.375747, -0.02693014
0.1262147, -2.304752, -0.07960343
0.1153448, -2.398649, -0.03598237
0.1707199, -2.385041, -0.04541482
0.04466796, -2.348071, -0.06534913
0.1015978, -2.337584, -0.01107308
0.1298106, -2.350934, -0.05389056
0.04663801, -2.398887, -0.09969586
0.08886957, -2.376937, -0.0764114
0.1507862, -2.354992, -0.001960129
0.0970633, -2.310269, 0.09953412
0.07751703, -2.354016, 0.07688613
0.04377151, -2.321844, 0.1020874
0.05879331, -2.452579, 0.01473643
0.1345854, -2.408972, 0.0528046
0.08117723, -2.405103, 0.06337623
0.1140423, -2.384898, 0.09969229
0.1407084, -2.355046, 0.06497349
0.1048682, -2.384619, 0.0162978
0.1070502, -2.435395, 0.001268372
0.1337688, -2.447271, 0.1134038
0.07824922, -2.464085, 0.1114258
0.05274296, -2.449641, 0.06729959
0.06493926, -2.34793, 0.02576713
0.1053393, -2.319453, 0.0479967
0.1381445, -2.304747, 0.00909771
0.1523023, -2.407861, 0.0008529127
0.06739068, -2.361349, 0.1283592
0.0765481, -2.313628, 0.1494217
0.09959865, -2.272415, 0.2226332
0.03179336, -2.310403, 0.1775832
0.05867553, -2.306085, 0.2230907
0.09769917, -2.341933, 0.2235041
0.1173015, -2.294219, 0.1771199
0.09100389, -2.36418, 0.1758728
0.1173956, -2.344825, 0.1341938
0.1498711, -2.36003, 0.223521
0.1386194, -2.308263, 0.2235242
0.05629301, -2.374878, 0.2204885
0.108958, -2.393715, 0.2235015
0.04231906, -2.255679, 0.223501
0.1213191, -2.43821, 0.1761467
0.04267406, -2.408174, 0.1293835
0.09418893, -2.419276, 0.1347773
0.06563258, -2.410627, 0.1785699
0.02991104, -2.200774, -0.130454
0.05502963, -2.101506, -0.1332904
0.029984, -2.160017, -0.2235077
0.0804975, -2.175978, -0.2233316
0.1181531, -2.138715, -0.2235033
0.1471162, -2.136725, -0.1770672
0.1277034, -2.086605, -0.2234266
0.05201483, -2.177626, -0.1786425
0.0760622, -2.130892, -0.1720332
0.1151578, -2.095296, -0.1687206
0.03004813, -2.061867, -0.1085561
0.1705384, -2.146691, -0.2235214
0.07552028, -2.06987, -0.223503
0.002130508, -2.101749, -0.1301166
0.06708431, -2.122178, -0.223515
0.1081488, -2.172611, -0.1782518
0.08394003, -2.21912, -0.1705938
0.0854435, -2.272023, -0.1729117
0.1287799, -2.197817, -0.2235116
0.082901, -2.228896, -0.2235093
0.03238845, -2.21294, -0.2235092
0.01999712, -2.059405, -0.2235086
0.03753066, -2.009423, -0.2235324
0.04190493, -2.092867, -0.1860361
0.1215858, -2.164747, -0.123909
0.07866001, -2.28378, -0.06915255
0.09502816, -2.191816, -0.08036064
0.03582549, -2.246268, -0.07080446
0.09770441, -2.272534, -0.1213818
0.06903791, -2.228708, -0.1081491
-0.0006232262, -2.054593, -0.03299665
0.1035285, -2.086915, -0.1177081
0.08447504, -2.237936, 0.003886387
0.08337045, -2.233931, -0.04993591
0.05117726, -2.267699, -0.02483776
0.04076385, -2.077354, -0.05700046
0.040236, -2.121395, -0.08645317
0.08876228, -2.14764, -0.0008977354
0.08822465, -2.219308, 0.05863509
0.1157782, -2.274468, -0.0325003
0.06885099, -2.193043, -0.01954986
0.06625748, -2.149204, -0.04920614
0.1219802, -2.200588, -0.03557841
0.008492947, -2.113219, -0.03510004
0.1337903, -2.15643, -0.07299203
0.05893517, -2.156466, -0.1288943
0.09137297, -2.132859, -0.09427084
0.05234003, -2.320481, -0.02040577
0.03929377, -2.259338, 0.02613018
0.04238558, -2.092479, 0.05198845
0.03974771, -2.221039, 0.0799745
0.088696, -2.115988, 0.0415813
0.07503796, -2.261337, 0.08830556
0.1025689, -2.268966, 0.1329349
0.04348278, -2.137993, 0.02488703
0.04803348, -2.203123, 0.02812819
0.1504197, -2.242296, 0.1448636
0.0857513, -2.290756, 0.00800541
0.08028126, -2.167539, 0.05054536
0.06335092, -2.233497, 0.1363431
0.1679611, -2.289069, 0.1625087
0.08120465, -2.173659, 0.1101167
0.1109972, -2.217873, 0.1192493
0.1228702, -2.185023, 0.07941952
0.1122589, -2.195094, 0.01807795
0.01465321, -2.12023, 0.08761321
0.1379426, -2.257081, 0.09531419
0.1097562, -2.266678, 0.04862976
0.04451632, -2.305938, 0.05082543
0.06724882, -2.126518, 0.08887634
0.1194456, -2.132219, 0.08154799
-0.004651546, -2.120326, 0.03827092
0.1276102, -2.046577, 0.2232455
0.09980655, -2.128478, 0.1306291
0.1805487, -2.048931, 0.2235147
0.07815266, -2.065614, 0.2235067
0.1400225, -2.174399, 0.1284149
0.1574955, -2.147658, 0.2235003
0.139235, -2.228506, 0.2235233
0.04753566, -2.117687, 0.1372724
0.1609378, -2.197555, 0.1712368
0.1109262, -2.241769, 0.1807518
0.02564526, -2.072384, 0.1753369
0.05461717, -2.03, 0.188417
0.1756094, -2.117598, 0.1825763
0.06626987, -2.270179, 0.1784002
0.152051, -2.093594, 0.2235132
0.05790901, -2.139689, 0.2216086
0.1163921, -2.180861, 0.2194125
0.1083341, -2.123529, 0.2235076
0.05878019, -2.203979, 0.1801007
0.1085405, -2.190454, 0.1678835
0.08324957, -2.222011, 0.2235069
0.1292059, -2.142907, 0.178822
0.2071712, -2.129193, 0.2235173
0.06840706, -2.10179, 0.1860335
0.08812714, -1.994035, -0.1767478
0.03614831, -1.983792, -0.1772093
0.07100987, -1.943889, -0.176866
0.09569621, -1.997065, -0.124415
0.1617532, -2.070203, -0.1662131
0.04642439, -2.040345, -0.1805596
-0.01326752, -1.883079, -0.1779896
0.1228976, -1.978711, -0.2136944
0.09910464, -2.045853, -0.1789632
-0.01526761, -1.986138, -0.1634372
0.07173467, -1.968973, -0.2235158
-0.03309464, -1.864587, -0.2235229
0.1395116, -2.035388, -0.2167944
0.08966827, -2.018809, -0.2235346
0.01943994, -1.959629, -0.2224967
-0.006365061, -2.035866, -0.1794115
0.1064715, -1.928973, -0.2235004
0.158689, -1.9379, -0.2235236
0.08794546, -2.100947, -0.05206868
0.1071148, -2.044309, -0.08639632
0.05727196, -2.030361, -0.07504863
-0.03186655, -1.950169, -0.05294865
0.05413604, -2.100735, -0.01126216
0.0597744, -1.999606, -0.03197388
0.05260754, -1.982488, -0.09726092
0.03141212, -2.014178, -0.1340613
-0.02232313, -1.937112, -0.117182
0.02425718, -1.956283, -0.1335455
0.01278949, -1.976931, -0.06276657
0.09744573, -1.994121, -0.07154143
0.1284313, -2.043404, -0.1348964
0.07695985, -1.943924, -0.1242212
0.0744586, -2.045007, -0.1320563
0.004467726, -2.026996, -0.07794458
0.1147449, -1.923159, -0.09342656
-0.01316285, -2.076926, -0.07937972
0.08135629, -2.035467, 0.06313717
0.03056955, -2.023104, 0.05445091
0.07769847, -2.051505, -0.02913693
0.07245517, -1.927654, 0.1708175
0.04920673, -2.075032, 0.10154
0.1028032, -2.03534, 0.1152505
0.101022, -2.085811, 0.0992409
0.07117152, -2.064396, 0.1485813
0.1048491, -1.991959, 0.08490437
0.007711172, -1.995925, 0.09376135
0.03520203, -2.044908, 0.004796222
0.02911329, -1.952376, 0.07246949
0.06799221, -2.006516, 0.02082571
0.02970719, -1.969925, 0.02245621
0.1130383, -2.100751, -0.005399168
0.08003783, -2.067853, 0.02122258
0.009405613, -2.00077, -0.01555821
-0.0008080006, -1.926613, 0.02289069
0.08489656, -1.957409, 0.22351
0.01404643, -2.034644, 0.1399813
0.1150198, -2.090009, 0.1637481
0.1523204, -2.123328, 0.1353422
0.07668161, -2.003268, 0.1483482
0.1606147, -2.06699, 0.1778556
0.1561177, -2.0019, 0.2235002
0.1388867, -2.006312, 0.1442694
0.08904624, -2.010239, 0.2235141
0.2115035, -2.00594, 0.22351
0.04643488, -1.972976, 0.1795769
-7.796288e-05, -1.934064, 0.1749243
0.04314709, -1.897397, 0.2029727
0.03332758, -1.945267, 0.2234087
0.05220389, -2.02228, 0.105365
0.1085224, -2.03733, 0.1746776
0.137357, -1.949998, 0.2235113
0.016078, -1.959616, 0.1314237
0.05345702, -1.876864, -0.135269
0.02390599, -1.845319, -0.1778286
0.08839035, -1.879176, -0.2235038
0.07982206, -1.827021, -0.2199813
0.04458117, -1.824885, -0.1300169
0.03484535, -1.905176, -0.1760036
0.08430862, -1.774358, -0.2235112
0.09046745, -1.894778, -0.1729071
0.0762651, -1.843827, -0.1698521
0.1327875, -1.863199, -0.1774005
0.05365944, -1.919185, -0.2235124
-0.008305311, -1.935833, -0.1785471
0.02602124, -1.725512, -0.1784738
0.07241011, -1.791795, -0.1606488
0.1172819, -1.811962, -0.1803053
0.06255889, -1.72606, -0.223516
0.03638482, -1.86911, -0.2235083
0.1406033, -1.888103, -0.2235222
0.02301025, -1.732973, -0.1167591
0.03326654, -1.827022, -0.05702886
0.09661078, -1.828701, -0.1207182
0.05874085, -1.951688, -0.05458587
0.05250692, -1.776476, -0.1099694
0.03793454, -1.923436, -0.09429501
-0.008929729, -1.90783, -0.07508585
-0.01335764, -1.85188, -0.02646331
0.06419849, -1.923333, -0.01015133
0.02586961, -1.888366, -0.03697704
0.00369668, -1.873997, 0.01857224
-0.01171064, -1.84454, -0.07889234
0.003317118, -1.891745, -0.1267585
0.1050482, -1.880915, -0.1238946
0.07476807, -1.795235, -0.06570022
0.005764723, -1.800055, -0.1017679
0.03339553, -1.871215, -0.08655556
0.1074471, -1.854965, -0.0750742
0.03231883, -1.836037, -0.004815772
0.01416588, -1.858221, 0.1216342
0.02748728, -1.784115, 0.08928512
0.0481739, -1.915359, 0.03970852
0.08109903, -1.889345, 0.07207775
0.06285477, -1.970522, 0.1090634
-0.02838635, -1.894924, 0.05518599
0.09572101, -1.829134, 0.1526307
0.01610184, -1.939222, -0.02570844
0.05129957, -1.845066, 0.08619379
0.1011643, -1.850355, 0.1043813
-0.00122261, -1.845755, 0.06367747
0.08872771, -1.888853, 0.1386061
